IdSale,SaleNumber,IdCompany,CreateDate,TotalSale,IdWarehouse,IdBranchCompany,IdDocument,IdSaleDetails,IdProduct,Quantity,UnitPrice,NameProduct
7043627,1033,314,2023-09-15,15000,500,462,8,12281140,365196,1,15000,PINES METALICOS
7047668,1034,314,2023-09-16,70000,500,462,8,12287851,365213,1,75000,JEAN HOMBRE MARCAS
7048091,1035,314,2023-09-16,42000,500,462,8,12288550,368560,1,42000,BLUSA FAJON
7048311,1036,314,2023-09-16,176000,500,462,8,12288882,366758,2,85000,SUETER DAMA TC
7048311,1036,314,2023-09-16,176000,500,462,8,12288883,365203,1,6000,PINES RESINA
7048542,1037,314,2023-09-16,80000,500,462,8,12289269,386638,1,86000,PANTALON MAXICAMPANA
7048698,1038,314,2023-09-16,65000,500,462,8,12289540,368772,1,65000,BOLSO TCM 65
7049310,1040,314,2023-09-16,85000,500,462,8,12290521,367051,1,85000,CHAQUETA BOMPER MUJER
7049739,1041,314,2023-09-16,38000,500,462,8,12291272,367036,1,38000,SOMBRERO
7050445,1042,314,2023-09-16,91200,500,462,8,12292477,387947,1,98000,CHAQUETA COMBINADA
7051200,1043,314,2023-09-16,53000,500,462,8,12293794,365196,1,15000,PINES METALICOS
7051200,1043,314,2023-09-16,53000,500,462,8,12293795,365205,1,38000,BLUSA LICRA /TRANSPARENCIAS
7051261,1044,314,2023-09-16,85000,500,462,8,12293891,386439,1,90000,JEAN CARGO MUJER
7051365,1046,314,2023-09-16,0,500,462,8,12294080,365184,1,68000,JEAN DAMA SKYNNY
7053104,1047,314,2023-09-17,84000,500,462,8,12296977,365182,1,90000,JEAN DAMA SKYNNY
7053749,1048,314,2023-09-17,100000,500,462,8,12298020,395230,1,100000,TARJETA REGALO
7054934,1049,314,2023-09-17,48000,500,462,8,12299847,366480,1,48000,CANGURO / PECHERA  H 48
7055994,1050,314,2023-09-17,79100,500,462,8,12301631,365207,1,85000,CHAQUETA DAMA JEAN
7056145,1051,314,2023-09-17,0,500,462,8,12301908,366457,1,70000,VESTIDO ENTALLADO
7056765,1053,314,2023-09-17,15800,500,462,8,12302898,367039,1,60000,FALDA FLORAL
7056841,1056,314,2023-09-17,51200,500,462,8,12303012,377075,1,55000,VESTIDO AJUSTADO
7056859,1057,314,2023-09-17,15000,500,462,8,12303042,365552,1,15000,ABONOS
7062184,1058,314,2023-09-18,65000,500,462,8,12311501,368772,1,65000,BOLSO TCM 65
7065646,1059,314,2023-09-19,82000,500,462,8,12316908,385058,1,88000,CAMISA PANA Y LEÑADORA HOMBRE
7067392,1061,314,2023-09-19,57700,500,462,8,12319698,381090,1,62000,PANTALON OFICINA
7073435,1062,314,2023-09-20,20000,500,462,8,12329534,365552,1,20000,ABONOS
7074840,1063,314,2023-09-21,71000,500,462,8,12331728,365755,1,28000,ESQUELETO MODA
7074840,1063,314,2023-09-21,71000,500,462,8,12331729,365216,1,50000,FALDA CADENA
7075638,1064,314,2023-09-21,92000,500,462,8,12332987,384391,1,47000,BERMUDA ALGODON
7075638,1064,314,2023-09-21,92000,500,462,8,12332988,366480,1,48000,CANGURO / PECHERA  H 48
7078708,1065,314,2023-09-21,68000,500,462,8,12337981,387934,1,72000,FALDA BOTONES CENTRADOS
7079344,1066,314,2023-09-21,45000,500,462,8,12339037,367054,1,48000,FALDA ABERTURA
7080280,1067,314,2023-09-22,63000,500,462,8,12340602,381124,1,75000,BOLSO TEM 75
7081640,1068,314,2023-09-22,40000,500,462,8,12342719,365552,1,40000,ABONOS
7082228,1069,314,2023-09-22,35000,500,462,8,12343625,365552,1,35000,ABONOS
7083926,1070,314,2023-09-22,102000,500,462,8,12346421,393981,1,82000,PANTALON FORMAL CONJUNTO BLAZER
7083926,1070,314,2023-09-22,102000,500,462,8,12346422,395707,1,70000,FALDA TUL
7084013,1071,314,2023-09-22,42000,500,462,8,12346553,385112,1,45000,BERMUDA
7084156,1072,314,2023-09-22,65000,500,462,8,12346771,368772,1,65000,BOLSO TCM 65
7084511,1074,314,2023-09-22,222000,500,462,8,12347331,365211,1,60000,CORSET ECO
7084511,1074,314,2023-09-22,222000,500,462,8,12347332,381090,1,82000,PANTALON OFICINA
7084748,1075,314,2023-09-22,20000,500,462,8,12347717,365758,1,26000,GORRA
7084763,1076,314,2023-09-22,20000,500,462,8,12347748,365552,1,20000,ABONOS
7086523,1077,314,2023-09-23,40000,500,462,8,12350858,368559,1,40000,BOINAS VARIAS
7087143,1078,314,2023-09-23,30000,500,462,8,12351822,365552,1,30000,ABONOS
7088026,1079,314,2023-09-23,61050,500,462,8,12353206,368570,1,66000,ENTERIZO CONJUNTO / ELASTICO
7088858,1080,314,2023-09-23,63000,500,462,8,12354513,368760,1,75000,CAMISETA OVERSIZE TB BURDA
7089169,1081,314,2023-09-23,45000,500,462,8,12355001,399606,1,48000,BLUSA MURCIELAGO
7090189,1082,314,2023-09-23,35000,500,462,8,12356626,368772,1,65000,BOLSO TCM 65
7090478,1083,314,2023-09-23,60000,500,462,8,12357073,367047,1,64000,FALDA SHORT
7091103,1084,314,2023-09-23,40000,500,462,8,12358099,368568,1,40000,BODY LYCRA Y TRANSPARENCIAS
7091448,1085,314,2023-09-23,70000,500,462,8,12358668,365213,1,75000,JEAN HOMBRE MARCAS
7091577,1086,314,2023-09-23,50000,500,462,8,12358890,368764,1,54000,POLO HOMBRE
7092802,1087,314,2023-09-24,25000,500,462,8,12360918,365552,1,25000,ABONOS
7094607,1088,314,2023-09-24,52000,500,462,8,12363751,365757,1,56000,BLUSA CAMISERA DAMA LARGA ESTAMPADA
7096370,1089,314,2023-09-24,96000,500,462,8,12366599,400174,1,96000,CHAQUETAS UNISEX  JEAN
7099282,1090,314,2023-09-25,30000,500,462,8,12371181,366457,1,70000,VESTIDO ENTALLADO
7100581,1092,314,2023-09-25,85000,500,462,8,12373160,366758,1,85000,SUETER DAMA TC
7102454,1093,314,2023-09-25,50000,500,462,8,12376199,365552,1,50000,ABONOS
7102741,1094,314,2023-09-25,44000,500,462,8,12376651,384391,1,47000,BERMUDA ALGODON
7102862,1095,314,2023-09-25,10800,500,462,8,12376852,365552,1,10800,ABONOS
7104868,1096,314,2023-09-26,76000,500,462,8,12380045,389670,1,76000,BUSO GAMUZA CUELLO REDONDO
7106280,1097,314,2023-09-26,102000,500,462,8,12382377,365199,1,56000,CAMISAS HOMBRE ESTAMPADAS
7106280,1097,314,2023-09-26,102000,500,462,8,12382378,365200,1,54000,CAMISAS HOMBRE UNICOLOR
7106766,1098,314,2023-09-26,64000,500,462,8,12383173,381724,1,68000,CAMISETA OVERSIZE ALGODON
7107646,1099,314,2023-09-26,37000,500,462,8,12384635,386619,1,40000,Amigurumi premium
7108227,1101,314,2023-09-26,48000,500,462,8,12385641,366475,1,20000,CINTURONES DELGADOS
7108227,1101,314,2023-09-26,48000,500,462,8,12385642,365755,1,28000,ESQUELETO MODA
7109366,1102,314,2023-09-27,125800,500,462,8,12387509,381724,2,68000,CAMISETA OVERSIZE ALGODON
7109632,1103,314,2023-09-27,38000,500,462,8,12387908,365181,1,38000,CAMISETA HOMBRE ESTAMPADA
7110011,1104,314,2023-09-27,102000,500,462,8,12388497,366467,1,102000,VESTIDO LARGO
7110289,1105,314,2023-09-27,87900,500,462,8,12388897,365183,1,95000,JEAN DAMA MOM
7112620,1106,314,2023-09-27,47000,500,462,8,12392511,365180,1,50000,CAMISETA LISA
7113414,1107,314,2023-09-27,20000,500,462,8,12393831,365552,1,20000,ABONOS
7113550,1108,314,2023-09-27,68000,500,462,8,12394076,368769,1,40000,BOLSO TAM 40
7113550,1108,314,2023-09-27,68000,500,462,8,12394077,365755,1,28000,ESQUELETO MODA
7113568,1109,314,2023-09-27,25400,500,462,8,12394107,365755,1,28000,ESQUELETO MODA
7113881,1110,314,2023-09-27,33500,500,462,8,12394637,368533,1,36000,CAMISETAS MUJER VARIAS
7113913,1111,314,2023-09-27,44000,500,462,8,12394687,366454,1,44000,PANTALON PANA
7116087,1112,314,2023-09-28,46250,500,462,8,12398193,395785,1,50000,CAMISERA DAMA MANGA CORTA
7116925,1113,314,2023-09-28,327000,500,462,8,12399448,365212,1,75000,CORSET TB
7116925,1113,314,2023-09-28,327000,500,462,8,12399449,365211,1,60000,CORSET ECO
7116925,1113,314,2023-09-28,327000,500,462,8,12399450,400174,2,96000,CHAQUETAS UNISEX  JEAN
7117818,1114,314,2023-09-28,20000,500,462,8,12400893,367039,1,60000,FALDA FLORAL
7119232,1115,314,2023-09-28,0,500,462,8,12403298,366758,1,85000,SUETER DAMA TC
7119232,1115,314,2023-09-28,0,500,462,8,12403299,365757,1,56000,BLUSA CAMISERA DAMA LARGA ESTAMPADA
7119652,1116,314,2023-09-28,68000,500,462,8,12404064,365184,1,68000,JEAN DAMA SKYNNY
7119736,1117,314,2023-09-28,68400,500,462,8,12404216,389670,1,76000,BUSO GAMUZA CUELLO REDONDO
7120819,1118,314,2023-09-29,65000,500,462,8,12405984,368772,1,65000,BOLSO TCM 65
7120907,1119,314,2023-09-29,52000,500,462,8,12406137,377075,1,60000,VESTIDO AJUSTADO
7120914,1120,314,2023-09-29,10000,500,462,8,12406148,365552,1,10000,ABONOS
7121307,1121,314,2023-09-29,18000,500,462,8,12406759,365758,1,18000,GORRA
7121377,1122,314,2023-09-29,40000,500,462,8,12406877,368559,1,40000,BOINAS VARIAS
7121713,1123,314,2023-09-29,72000,500,462,8,12407396,365203,2,6000,PINES RESINA
7121713,1123,314,2023-09-29,72000,500,462,8,12407397,395229,1,64000,BLUSA CRUZADA Y MURCIELAGO
7122385,1124,314,2023-09-29,10000,500,462,8,12408496,365552,1,10000,ABONOS
7123258,1125,314,2023-09-29,80000,500,462,8,12409981,368773,1,80000,BOLSO TDM 80
7124284,1126,314,2023-09-29,79120,500,462,8,12411681,395706,1,86000,PANTALON CAMPANA CONJUNTO
7124523,1127,314,2023-09-29,45000,500,462,8,12412051,385112,1,45000,BERMUDA
7124655,1128,314,2023-09-29,48000,500,462,8,12412267,368771,1,48000,CANGURO / PECHERA M 48
7124781,1129,314,2023-09-29,48000,500,462,8,12412517,366480,1,48000,CANGURO / PECHERA  H 48
7125435,1130,314,2023-09-29,66000,500,462,8,12413612,386631,1,95000,FALDA JEAN LARGA
7125435,1130,314,2023-09-29,66000,500,462,8,12413613,365755,1,28000,ESQUELETO MODA
7126076,1131,314,2023-09-29,21000,500,462,8,12414661,365203,1,6000,PINES RESINA
7126076,1131,314,2023-09-29,21000,500,462,8,12414662,365196,1,15000,PINES METALICOS
7129056,1132,314,2023-09-30,68000,500,462,8,12419568,368759,1,68000,CAMISETA OVERSIZE TA BURDA COLORES
7129079,1133,314,2023-09-30,38000,500,462,8,12419601,367036,1,38000,SOMBRERO
7130182,1134,314,2023-09-30,62000,500,462,8,12421387,366463,1,72000,VESTIDO TB DAMA
7131400,1135,314,2023-09-30,193360,500,462,8,12423394,366480,1,48000,CANGURO / PECHERA  H 48
7131400,1135,314,2023-09-30,193360,500,462,8,12423395,381724,1,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
7131400,1135,314,2023-09-30,193360,500,462,8,12423396,365186,1,90000,JEANS HOMBRE CARGO
7132225,1136,314,2023-09-30,150000,500,462,8,12424754,368760,2,75000,CAMISETA OVERSIZE TB BURDA
7132336,1137,314,2023-09-30,110400,500,462,8,12424918,365211,2,60000,CORSET ECO
7133056,1138,314,2023-09-30,40000,500,462,8,12426228,368769,1,40000,BOLSO TAM 40
7136375,1139,314,2023-10-01,76000,500,462,8,12431681,369290,1,76000,PANTALON CARGO MUJER
7138277,1140,314,2023-10-01,51520,500,462,8,12434592,365199,1,56000,CAMISAS HOMBRE ESTAMPADAS
7139057,1141,314,2023-10-01,75000,500,462,8,12435884,365212,1,75000,CORSET TB
7139067,1142,314,2023-10-01,60000,500,462,8,12435905,395229,1,64000,BLUSA CRUZADA Y MURCIELAGO
7139775,1143,314,2023-10-01,46000,500,462,8,12437087,395785,1,50000,CAMISERA DAMA MANGA CORTA
7143909,1144,314,2023-10-02,10000,500,462,8,12443706,365552,1,10000,ABONOS
7146024,1146,314,2023-10-02,50000,500,462,8,12447098,365552,1,50000,ABONOS
7146204,1147,314,2023-10-02,6000,500,462,8,12447394,365203,1,6000,PINES RESINA
7146302,1148,314,2023-10-02,143000,500,462,8,12447545,368532,1,10000,EARCUFF TA
7146302,1148,314,2023-10-02,143000,500,462,8,12447546,390396,1,23000,EARCUFF TC
7146302,1148,314,2023-10-02,143000,500,462,8,12447547,393981,1,82000,PANTALON FORMAL CONJUNTO BLAZER
7146302,1148,314,2023-10-02,143000,500,462,8,12447548,365755,1,28000,ESQUELETO MODA
7148316,1149,314,2023-10-03,192000,500,462,8,12450784,368533,1,36000,CAMISETAS MUJER VARIAS
7148316,1149,314,2023-10-03,192000,500,462,8,12450785,395785,1,50000,CAMISERA DAMA MANGA CORTA
7148316,1149,314,2023-10-03,192000,500,462,8,12450786,381090,1,82000,PANTALON OFICINA
7148316,1149,314,2023-10-03,192000,500,462,8,12450787,365205,1,38000,BLUSA LICRA /TRANSPARENCIAS
7148617,1150,314,2023-10-03,40000,500,462,8,12451230,365204,1,42000,BLUSAS CAMISERAS CORTAS
7149750,1151,314,2023-10-03,40000,500,462,8,12453010,368769,1,40000,BOLSO TAM 40
7150805,1152,314,2023-10-03,48000,500,462,8,12454803,366480,1,48000,CANGURO / PECHERA  H 48
7152067,1153,314,2023-10-03,55000,500,462,8,12456975,395226,1,55000,BOLSO TCM 55
7154085,1155,314,2023-10-04,10000,500,462,8,12460296,365552,1,10000,ABONOS
7154464,1156,314,2023-10-04,126000,500,462,8,12460910,385065,1,32000,CINTURON FAJON ANCHO
7154464,1156,314,2023-10-04,126000,500,462,8,12460911,366467,1,102000,VESTIDO TD DAMA
7155753,1157,314,2023-10-04,61000,500,462,8,12462874,365203,1,6000,PINES RESINA
7155753,1157,314,2023-10-04,61000,500,462,8,12462875,365196,1,15000,PINES METALICOS
7155753,1157,314,2023-10-04,61000,500,462,8,12462876,366475,2,20000,CINTURONES DELGADOS
7156083,1158,314,2023-10-04,43200,500,462,8,12463414,366480,1,48000,CANGURO / PECHERA  H 48
7158186,1159,314,2023-10-04,65000,500,462,8,12466840,368772,1,65000,BOLSO TDM 65
7163647,1160,314,2023-10-05,164000,500,462,8,12475695,365401,1,15000,EARCUFF TB
7163647,1160,314,2023-10-05,164000,500,462,8,12475696,365205,1,38000,BLUSA LICRA /TRANSPARENCIAS
7163647,1160,314,2023-10-05,164000,500,462,8,12475697,395705,1,120000,ABRIGO CINTURON
7167323,1161,314,2023-10-06,72000,500,462,8,12481538,387934,1,72000,FALDA TB
7167350,1162,314,2023-10-06,10000,500,462,8,12481587,365552,1,10000,ABONOS
7167639,1163,314,2023-10-06,86000,500,462,8,12482046,393980,1,92000,BLAZER DAMA
7168088,1164,314,2023-10-06,20000,500,462,8,12482787,366475,1,20000,CINTURONES DELGADOS
7168678,1165,314,2023-10-06,30000,500,462,8,12483730,367039,1,60000,FALDA TA FLORAL
7169292,1166,314,2023-10-06,92000,500,462,8,12484722,393980,1,92000,BLAZER DAMA
7169370,1167,314,2023-10-06,62600,500,462,8,12484847,381724,1,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
7169939,1168,314,2023-10-06,10000,500,462,8,12485730,365552,1,10000,ABONOS
7173276,1169,314,2023-10-07,144000,500,462,8,12491365,385058,1,88000,CAMISA PANA Y LEÑADORA HOMBRE
7173276,1169,314,2023-10-07,144000,500,462,8,12491366,381724,1,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
7173302,1170,314,2023-10-07,67000,500,462,8,12491405,400884,1,82000,VESTIDO TC DAMA
7173464,1171,314,2023-10-07,6000,500,462,8,12491671,365203,1,6000,PINES RESINA
7173541,1172,314,2023-10-07,90000,500,462,8,12491802,386439,1,90000,JEAN CARGO MUJER
7174597,1174,314,2023-10-07,190000,500,462,8,12493411,368113,1,98000,BOLSO THM 98
7174597,1174,314,2023-10-07,190000,500,462,8,12493412,386633,1,92000,FALDA CUERO
7175337,1175,314,2023-10-07,24000,500,462,8,12494568,368531,1,24000,BLUSAS BASICAS
7175433,1176,314,2023-10-07,38000,500,462,8,12494718,365202,1,38000,CAMISETA TA ALGODON HOMBRE
7175472,1177,314,2023-10-07,50000,500,462,8,12494791,365552,1,50000,ABONOS
7179910,1180,314,2023-10-08,36000,500,462,8,12502001,368533,1,36000,CAMISETAS MUJER VARIAS
7179969,1181,314,2023-10-08,70000,500,462,8,12502097,368760,1,75000,CAMISETA OVERSIZE TB BURDA
7180003,1182,314,2023-10-08,190000,500,462,8,12502149,365186,1,90000,JEANS HOMBRE CARGO
7180003,1182,314,2023-10-08,190000,500,462,8,12502150,368759,1,68000,CAMISETA OVERSIZE TA BURDA COLORES
7180003,1182,314,2023-10-08,190000,500,462,8,12502151,384391,1,47000,BERMUDA ALGODON
7180626,1183,314,2023-10-08,162000,500,462,8,12503148,365203,2,6000,PINES RESINA
7180626,1183,314,2023-10-08,162000,500,462,8,12503150,368763,1,82000,BUSO CUELLO ALTO CREMALLERA
7181129,1185,314,2023-10-08,80000,500,462,8,12503988,386638,1,86000,PANTALON MAXICAMPANA
7181803,1186,314,2023-10-08,112000,500,462,8,12505118,367039,1,60000,FALDA TA FLORAL
7181803,1186,314,2023-10-08,112000,500,462,8,12505119,368559,1,40000,BOINAS VARIAS
7181803,1186,314,2023-10-08,112000,500,462,8,12505120,365203,2,6000,PINES RESINA
7182385,1189,314,2023-10-08,202000,500,462,8,12506050,368559,1,40000,BOINAS VARIAS
7182385,1189,314,2023-10-08,202000,500,462,8,12506051,368763,1,82000,BUSO CUELLO ALTO CREMALLERA
7182392,1190,314,2023-10-08,40000,500,462,8,12506065,368769,1,40000,BOLSO TAM 40
7182407,1191,314,2023-10-08,183000,500,462,8,12506088,368560,1,42000,BLUSA FAJON
7182407,1191,314,2023-10-08,183000,500,462,8,12506089,365757,1,56000,BLUSA CAMISERA DAMA LARGA ESTAMPADA
7182407,1191,314,2023-10-08,183000,500,462,8,12506090,367051,1,85000,CHAQUETA BOMPER MUJER
7182437,1192,314,2023-10-08,10001,500,462,8,12506138,383376,1,50000,FALDA
7182789,1193,314,2023-10-08,20000,500,462,8,12506759,365552,1,20000,ABONOS
7184078,1194,314,2023-10-09,70000,500,462,8,12508748,366463,1,72000,VESTIDO TB DAMA
7184111,1195,314,2023-10-09,10000,500,462,8,12508798,365552,1,10000,ABONOS
7184647,1196,314,2023-10-09,40000,500,462,8,12509581,368769,1,40000,BOLSO TAM 40
7187480,1197,314,2023-10-09,70000,500,462,8,12514100,365212,1,75000,CORSET TB
7189384,1198,314,2023-10-10,112000,500,462,8,12517016,368760,1,75000,CAMISETA OVERSIZE TB BURDA
7189384,1198,314,2023-10-10,112000,500,462,8,12517017,385112,1,45000,BERMUDA
7190274,1199,314,2023-10-10,178000,500,462,8,12518464,395226,1,55000,BOLSO TCM 55
7190274,1199,314,2023-10-10,178000,500,462,8,12518465,365755,1,28000,ESQUELETO MODA
7190274,1199,314,2023-10-10,178000,500,462,8,12518466,386631,1,95000,FALDA JEAN LARGA
7190529,1200,314,2023-10-10,142200,500,462,8,12518883,365186,1,90000,JEANS HOMBRE CARGO
7190529,1200,314,2023-10-10,142200,500,462,8,12518884,381724,1,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
7190929,1201,314,2023-10-10,48600,500,462,8,12519504,365200,1,54000,CAMISAS HOMBRE UNICOLOR
7191181,1202,314,2023-10-10,165000,500,462,8,12519948,365186,1,90000,JEANS HOMBRE CARGO
7191181,1202,314,2023-10-10,165000,500,462,8,12519949,368760,1,75000,CAMISETA OVERSIZE TB BURDA
7192927,1203,314,2023-10-10,80000,500,462,8,12522919,395230,1,80000,TARJETA REGALO
7193015,1204,314,2023-10-10,50000,500,462,8,12523074,365216,1,50000,FALDA CADENA
7198571,1205,314,2023-10-11,55000,500,462,8,12532008,366758,1,85000,SUETER DAMA TC
7198659,1206,314,2023-10-11,48000,500,462,8,12532153,365201,1,52000,BLUSA CAMISERA DAMA LARGA UNITONO
7198754,1207,314,2023-10-11,60000,500,462,8,12532323,365211,1,60000,CORSET ECO
7198781,1208,314,2023-10-11,80000,500,462,8,12532364,366758,1,85000,SUETER DAMA TC
7198792,1209,314,2023-10-11,97000,500,462,8,12532378,395226,1,55000,BOLSO TCM 55
7198792,1209,314,2023-10-11,97000,500,462,8,12532379,366480,1,48000,CANGURO / PECHERA  H 48
7198973,1210,314,2023-10-11,218000,500,462,8,12532717,380176,1,88000,ABRIGO CAPOTA PELUCHE
7198973,1210,314,2023-10-11,218000,500,462,8,12532718,365206,1,92000,"PANTALON DAMA CUERINA "
7198973,1210,314,2023-10-11,218000,500,462,8,12532719,379902,1,38000,PANTALON TA
7202940,1211,314,2023-10-12,6500,500,462,8,12539069,368532,1,10000,EARCUFF TA
7202940,1211,314,2023-10-12,6500,500,462,8,12539070,366481,1,85000,SUETER HOMBRE TB
7203411,1212,314,2023-10-12,68000,500,462,8,12539878,381724,1,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
7203485,1213,314,2023-10-12,34000,500,462,8,12539985,368533,1,36000,CAMISETAS MUJER VARIAS
7204071,1214,314,2023-10-12,48000,500,462,8,12540974,368770,1,48000,BOLSO TBM 48
7208187,1216,314,2023-10-13,68000,500,462,8,12547316,387934,1,72000,FALDA TB
7208876,1217,314,2023-10-13,48000,500,462,8,12548553,366480,1,48000,CANGURO / PECHERA  H 48
7209496,1219,314,2023-10-13,95050,500,462,8,12549550,365212,1,75000,CORSET TB
7209496,1219,314,2023-10-13,95050,500,462,8,12549551,386617,1,25000,Amigurumi basic
7209556,1220,314,2023-10-13,38000,500,462,8,12549637,365202,1,38000,CAMISETA TA ALGODON HOMBRE
7209596,1221,314,2023-10-13,50000,500,462,8,12549695,365552,1,50000,ABONOS
7209654,1222,314,2023-10-13,36000,500,462,8,12549798,368533,1,36000,CAMISETAS MUJER VARIAS
7211148,1223,314,2023-10-14,55320,500,462,8,12552209,395703,1,60000,FALDAS VARIAS TB
7211668,1224,314,2023-10-14,24000,500,462,8,12553029,368531,1,24000,BLUSAS BASICAS
7211707,1225,314,2023-10-14,66500,500,462,8,12553096,366463,1,72000,VESTIDO TB DAMA
7212110,1226,314,2023-10-14,48000,500,462,8,12553704,366480,1,48000,CANGURO / PECHERA  H 48
7212752,1227,314,2023-10-14,65000,500,462,8,12554721,381724,1,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
7212865,1228,314,2023-10-14,62700,500,462,8,12554914,381724,1,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
7213936,1229,314,2023-10-14,94044,500,462,8,12556604,366467,1,102000,VESTIDO TD DAMA
7214019,1230,314,2023-10-14,88000,500,462,8,12556718,381724,1,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
7214019,1230,314,2023-10-14,88000,500,462,8,12556719,368531,1,24000,BLUSAS BASICAS
7214422,1231,314,2023-10-14,196000,500,462,8,12557360,387947,2,98000,CHAQUETA COMBINADA
7215032,1232,314,2023-10-14,30000,500,462,8,12558376,365756,1,30000,CANGURO DEPORTIVO
7215585,1233,314,2023-10-14,128000,500,462,8,12559281,381724,2,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
7215785,1234,314,2023-10-14,38000,500,462,8,12559610,367036,1,38000,SOMBRERO
7216104,1235,314,2023-10-14,48000,500,462,8,12560173,366480,1,48000,CANGURO / PECHERA  H 48
7216130,1236,314,2023-10-14,167200,500,462,8,12560209,365212,1,75000,CORSET TB
7216130,1236,314,2023-10-14,167200,500,462,8,12560210,368113,1,98000,BOLSO THM 98
7217603,1237,314,2023-10-15,190600,500,462,8,12562677,366457,1,60000,VESTIDO TA DAMA
7217603,1237,314,2023-10-15,190600,500,462,8,12562678,389582,1,95000,CHAQUETA GAMUZA MUJER
7217603,1237,314,2023-10-15,190600,500,462,8,12562679,368770,1,48000,BOLSO TBM 48
7217889,1239,314,2023-10-15,75000,500,462,8,12563134,395705,1,120000,ABRIGO CINTURON
7218802,1240,314,2023-10-15,30000,500,462,8,12564552,365552,1,30000,ABONOS
7219219,1241,314,2023-10-15,60000,500,462,8,12565181,366457,1,60000,VESTIDO TA DAMA
7219928,1242,314,2023-10-15,69150,500,462,8,12566295,368760,1,75000,CAMISETA OVERSIZE TB BURDA
7220142,1243,314,2023-10-15,65000,500,462,8,12566618,368772,1,65000,BOLSO TDM 65
7220210,1244,314,2023-10-15,50000,500,462,8,12566727,365201,1,52000,BLUSA CAMISERA DAMA LARGA UNITONO
7221157,1245,314,2023-10-15,38000,500,462,8,12568251,365202,1,38000,CAMISETA TA ALGODON HOMBRE
7221203,1246,314,2023-10-15,40000,500,462,8,12568326,365552,1,40000,ABONOS
7221281,1247,314,2023-10-15,140000,500,462,8,12568455,379894,2,70000,BUSO GAMUZA/LANA TA HOMBRE
7222731,1248,314,2023-10-16,28000,500,462,8,12570785,365755,1,28000,ESQUELETO MODA
7222755,1249,314,2023-10-16,15000,500,462,8,12570829,365401,1,15000,EARCUFF TB
7222870,1250,314,2023-10-16,80000,500,462,8,12571243,395230,1,80000,TARJETA REGALO
7224139,1251,314,2023-10-16,71000,500,462,8,12573228,389670,1,76000,BUSO GAMUZA CUELLO REDONDO
7224844,1252,314,2023-10-16,58000,500,462,8,12574326,365203,1,6000,PINES RESINA
7224844,1252,314,2023-10-16,58000,500,462,8,12574327,392711,1,52000,CAMISETA OVERSIZED HOMBRE JOA C
7224864,1253,314,2023-10-16,10000,500,462,8,12574357,368532,1,10000,EARCUFF TA
7225211,1254,314,2023-10-16,20000,500,462,8,12574956,365758,1,20000,GORRA
7227905,1255,314,2023-10-17,88000,500,462,8,12579202,386631,1,95000,FALDA JEAN LARGA
7228495,1256,314,2023-10-17,80000,500,462,8,12580110,386439,1,90000,JEAN CARGO MUJER
7233229,1257,314,2023-10-18,71000,500,462,8,12587862,389670,1,76000,BUSO GAMUZA CUELLO REDONDO
7233970,1258,314,2023-10-18,36000,500,462,8,12589004,365202,1,38000,CAMISETA TA ALGODON HOMBRE
7234699,1259,314,2023-10-18,80000,500,462,8,12590154,368099,1,85000,CHAQUETA DEPORTIVA
7236532,1260,314,2023-10-18,10000,500,462,8,12593205,365552,1,10000,ABONOS
7239665,1261,314,2023-10-19,73800,500,462,8,12598342,366454,1,82000,PANTALON PANA
7239997,1262,314,2023-10-19,212000,500,462,8,12598836,381724,1,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
7239997,1262,314,2023-10-19,212000,500,462,8,12598837,368760,1,75000,CAMISETA OVERSIZE TB BURDA
7239997,1262,314,2023-10-19,212000,500,462,8,12598838,365188,1,83000,PANTALON DRIL HOMBRE
7240939,1263,314,2023-10-19,60000,500,462,8,12600349,365194,1,65000,"BUSO DAMA CUELLO REDONDO "
7241110,1264,314,2023-10-19,50000,500,462,8,12600621,365552,1,50000,ABONOS
7243393,1265,314,2023-10-20,65000,500,462,8,12604356,368772,1,65000,BOLSO TDM 65
7244822,1266,314,2023-10-20,80000,500,462,8,12606576,365207,1,85000,CHAQUETA DAMA JEAN TA
7246223,1268,314,2023-10-20,20000,500,462,8,12608779,365552,1,20000,ABONOS
7246766,1269,314,2023-10-20,82000,500,462,8,12609779,385058,1,88000,CAMISA PANA Y LEÑADORA HOMBRE
7247164,1270,314,2023-10-20,140000,500,462,8,12610428,365203,1,6000,PINES RESINA
7247164,1270,314,2023-10-20,140000,500,462,8,12610429,365209,1,4000,BOTONES
7247164,1270,314,2023-10-20,140000,500,462,8,12610430,389670,1,80000,BUSO GAMUZA CUELLO REDONDO
7247164,1270,314,2023-10-20,140000,500,462,8,12610431,365180,1,50000,CAMISETA TB ALGODON HOMBRE
