CreateDate,IdCompany,IdBranchCompany,IdWarehouse,IdProduct,Quantity,UnitPrice,day,month,year,dayofweek,weekofyear,Quantity_log,UnitPrice_log
2020-02-11,150,230,258,184914,1,11000.0,11,2,2020,1,7,0.6931471805599453,9.305741456739435
2020-02-11,150,230,258,184947,15,100.0,11,2,2020,1,7,2.772588722239781,4.61512051684126
2020-02-11,150,230,258,185061,1,1500.0,11,2,2020,1,7,0.6931471805599453,7.313886831633462
2020-02-11,150,230,258,185082,1,5500.0,11,2,2020,1,7,0.6931471805599453,8.612685172875459
2020-02-11,150,230,258,185085,5,100.0,11,2,2020,1,7,1.791759469228055,4.61512051684126
2020-02-11,150,230,258,185173,1,35000.0,11,2,2020,1,7,0.6931471805599453,10.463131911491967
2020-02-11,150,230,258,185871,1,1000.0,11,2,2020,1,7,0.6931471805599453,6.90875477931522
2020-02-11,150,230,258,186228,1,1800.0,11,2,2020,1,7,0.6931471805599453,7.496097345175956
2020-02-12,150,230,258,184919,1,15500.0,12,2,2020,2,7,0.6931471805599453,9.648659816955295
2020-02-12,150,230,258,184951,1,14000.0,12,2,2020,2,7,0.6931471805599453,9.546884034617925
2020-02-12,150,230,258,184958,1,3500.0,12,2,2020,2,7,0.6931471805599453,8.160803920954665
2020-02-12,150,230,258,185064,1,12000.0,12,2,2020,2,7,0.6931471805599453,9.392745258631441
2020-02-12,150,230,258,185086,2,2000.0,12,2,2020,2,7,1.0986122886681098,7.601402334583733
2020-02-12,150,230,258,185087,1,1300.0,12,2,2020,2,7,0.6931471805599453,7.170888478512505
2020-02-12,150,230,258,185089,3,1700.0,12,2,2020,2,7,1.3862943611198906,7.438971592395862
2020-02-12,150,230,258,185982,1,5500.0,12,2,2020,2,7,0.6931471805599453,8.612685172875459
2020-02-13,150,230,258,184914,1,11000.0,13,2,2020,3,7,0.6931471805599453,9.305741456739435
2020-02-13,150,230,258,184945,1,1680.0,13,2,2020,3,7,0.6931471805599453,7.427144133408616
2020-02-13,150,230,258,184947,2,100.0,13,2,2020,3,7,1.0986122886681098,4.61512051684126
2020-02-13,150,230,258,185014,1,20000.0,13,2,2020,3,7,0.6931471805599453,9.90353755128617
2020-02-13,150,230,258,185081,1,5500.0,13,2,2020,3,7,0.6931471805599453,8.612685172875459
2020-02-13,150,230,258,185085,5,100.0,13,2,2020,3,7,1.791759469228055,4.61512051684126
2020-02-13,150,230,258,185087,1,1300.0,13,2,2020,3,7,0.6931471805599453,7.170888478512505
2020-02-13,150,230,258,185089,1,1700.0,13,2,2020,3,7,0.6931471805599453,7.438971592395862
2020-02-13,150,230,258,186009,1,18000.0,13,2,2020,3,7,0.6931471805599453,9.798182590890704
2020-02-13,150,230,258,186182,1,22000.0,13,2,2020,3,7,0.6931471805599453,9.99884318585288
2020-02-13,150,230,258,186934,1,43500.0,13,2,2020,3,7,0.6931471805599453,10.680539205318292
2020-02-14,150,230,258,184862,1,26000.0,14,2,2020,4,7,0.6931471805599453,10.165890277802454
2020-02-14,150,230,258,184881,2,1200.0,14,2,2020,4,7,1.0986122886681098,7.0909098220799835
2020-02-14,150,230,258,184886,1,5000.0,14,2,2020,4,7,0.6931471805599453,8.517393171418904
2020-02-14,150,230,258,184922,1,10000.0,14,2,2020,4,7,0.6931471805599453,9.210440366976517
2020-02-14,150,230,258,184947,18,100.0,14,2,2020,4,7,2.9444389791664403,4.61512051684126
2020-02-14,150,230,258,185047,1,32000.0,14,2,2020,4,7,0.6931471805599453,10.373522431293592
2020-02-14,150,230,258,185062,1,17500.0,14,2,2020,4,7,0.6931471805599453,9.770013301136158
2020-02-14,150,230,258,185064,1,12000.0,14,2,2020,4,7,0.6931471805599453,9.392745258631441
2020-02-14,150,230,258,185085,17,100.0,14,2,2020,4,7,2.8903717578961645,4.61512051684126
2020-02-14,150,230,258,185086,1,2000.0,14,2,2020,4,7,0.6931471805599453,7.601402334583733
2020-02-14,150,230,258,185089,1,1700.0,14,2,2020,4,7,0.6931471805599453,7.438971592395862
2020-02-14,150,230,258,185107,1,20000.0,14,2,2020,4,7,0.6931471805599453,9.90353755128617
2020-02-14,150,230,258,185866,1,4500.0,14,2,2020,4,7,0.6931471805599453,8.412054873292933
2020-02-14,150,230,258,185868,1,1800.0,14,2,2020,4,7,0.6931471805599453,7.496097345175956
2020-02-14,150,230,258,185873,1,17000.0,14,2,2020,4,7,0.6931471805599453,9.741027444837728
2020-02-14,150,230,258,185874,1,12000.0,14,2,2020,4,7,0.6931471805599453,9.392745258631441
2020-02-14,150,230,258,186006,2,26000.0,14,2,2020,4,7,1.0986122886681098,10.165890277802454
2020-02-14,150,230,258,186183,1,27000.0,14,2,2020,4,7,0.6931471805599453,10.203629181337648
2020-02-14,150,230,258,186230,1,1800.0,14,2,2020,4,7,0.6931471805599453,7.496097345175956
