Fecha,Producto,Bodega,Real,Predicho,Diferencia,Error_Abs,Sugerencia_Compra
2025-01-01,259916,258,1.0,1.7590365030095336,-0.7590365030095336,0.7590365030095336,2.0
2025-01-01,239648,258,1.0,1.9589818304205346,-0.9589818304205346,0.9589818304205346,2.0
2025-01-01,239646,258,1.0,1.1854867413011516,-0.18548674130115161,0.18548674130115161,2.0
2025-01-01,239621,258,1.0,1.2448674298074107,-0.24486742980741072,0.24486742980741072,2.0
2025-01-01,201305,258,8.000000000000002,2.6327266157016025,5.367273384298399,5.367273384298399,3.0
2025-01-01,201653,258,1.0,1.1487299765925112,-0.1487299765925112,0.1487299765925112,2.0
2025-01-01,202107,258,2.0000000000000004,1.9268538860000324,0.07314611399996807,0.07314611399996807,2.0
2025-01-01,203532,258,1.0,1.3207620617513602,-0.32076206175136024,0.32076206175136024,2.0
2025-01-01,203987,258,1.0,1.3130840614969488,-0.3130840614969488,0.3130840614969488,2.0
2025-01-01,207073,258,1.0,1.1192522353382754,-0.11925223533827545,0.11925223533827545,2.0
2025-01-01,207194,258,1.0,2.2530296906278275,-1.2530296906278275,1.2530296906278275,3.0
2025-01-01,209584,258,3.0,2.2151910333983555,0.7848089666016445,0.7848089666016445,3.0
2025-01-01,219210,258,1.0,1.4100523199148371,-0.41005231991483715,0.41005231991483715,2.0
2025-01-01,219241,258,3.0,2.2608713480004305,0.7391286519995695,0.7391286519995695,3.0
2025-01-01,220927,258,5.0,3.318442863735201,1.6815571362647992,1.6815571362647992,4.0
2025-01-01,221563,258,5.0,1.3532384885624777,3.6467615114375223,3.6467615114375223,2.0
2025-01-01,222475,258,1.0,2.049009982499984,-1.049009982499984,1.049009982499984,3.0
2025-01-01,222492,258,3.0,1.3538661940146173,1.6461338059853827,1.6461338059853827,2.0
2025-01-01,239614,258,3.999999999999999,1.7079001347381286,2.2920998652618705,2.2920998652618705,2.0
2025-01-01,239615,258,3.0,1.2217360199474467,1.7782639800525533,1.7782639800525533,2.0
2025-01-01,239617,258,1.0,1.1446293888008205,-0.14462938880082055,0.14462938880082055,2.0
2025-01-01,191666,258,1.0,1.0520670962622307,-0.052067096262230717,0.052067096262230717,2.0
2025-01-01,184866,258,2.0000000000000004,1.7515281320860083,0.24847186791399212,0.24847186791399212,2.0
2025-01-01,190232,258,1.0,1.1074914506271587,-0.1074914506271587,0.1074914506271587,2.0
2025-01-01,184941,258,1.0,1.2635358914377215,-0.2635358914377215,0.2635358914377215,2.0
2025-01-01,184945,258,2.0000000000000004,2.295289391100824,-0.29528939110082364,0.29528939110082364,3.0
2025-01-01,184947,258,1.0,1.1891633027963397,-0.18916330279633975,0.18916330279633975,2.0
2025-01-01,184950,258,1.0,1.098038119849532,-0.09803811984953192,0.09803811984953192,2.0
2025-01-01,184951,258,3.0,1.5771809539437447,1.4228190460562553,1.4228190460562553,2.0
2025-01-01,184958,258,3.0,1.9906858884285898,1.0093141115714102,1.0093141115714102,2.0
2025-01-01,184960,258,1.0,1.0815126292034294,-0.08151262920342939,0.08151262920342939,2.0
2025-01-01,184961,258,1.0,2.9897476276690034,-1.9897476276690034,1.9897476276690034,3.0
2025-01-01,184965,258,2.0000000000000004,2.040507770319229,-0.0405077703192287,0.0405077703192287,3.0
2025-01-01,184966,258,1.0,4.281104662484263,-3.281104662484263,3.281104662484263,5.0
2025-01-01,184939,258,2.0000000000000004,1.2871805173811093,0.7128194826188912,0.7128194826188912,2.0
2025-01-01,184970,258,2.0000000000000004,1.7065565295114378,0.2934434704885627,0.2934434704885627,2.0
2025-01-01,184976,258,2.0000000000000004,2.0048307852371665,-0.004830785237166069,0.004830785237166069,3.0
2025-01-01,184998,258,1.0,1.8119357599556083,-0.8119357599556083,0.8119357599556083,2.0
2025-01-01,185001,258,1.0,1.431014299614124,-0.43101429961412396,0.43101429961412396,2.0
2025-01-01,185002,258,3.0,2.5089646493010154,0.49103535069898463,0.49103535069898463,3.0
2025-01-01,185005,258,1.0,1.2386100419078168,-0.23861004190781676,0.23861004190781676,2.0
2025-01-01,185020,258,1.0,1.196847105640276,-0.19684710564027608,0.19684710564027608,2.0
2025-01-01,185022,258,1.0,1.296587170029548,-0.29658717002954793,0.29658717002954793,2.0
2025-01-01,185034,258,1.0,1.1712176684350055,-0.17121766843500552,0.17121766843500552,2.0
2025-01-01,184973,258,1.0,2.004362580570571,-1.0043625805705712,1.0043625805705712,3.0
2025-01-01,184938,258,1.0,1.339376423859422,-0.3393764238594219,0.3393764238594219,2.0
2025-01-01,184935,258,5.0,8.339910345494907,-3.339910345494907,3.339910345494907,9.0
2025-01-01,184934,258,2.0000000000000004,2.1474585983166463,-0.14745859831664587,0.14745859831664587,3.0
2025-01-01,184860,258,1.0,1.3284361150841066,-0.32843611508410664,0.32843611508410664,2.0
2025-01-01,184864,258,1.0,1.3838259713899959,-0.38382597138999586,0.38382597138999586,2.0
2025-01-01,184865,258,1.0,1.5071903985369497,-0.5071903985369497,0.5071903985369497,2.0
2025-01-01,191527,258,2.0000000000000004,1.7694922545102831,0.2305077454897173,0.2305077454897173,2.0
2025-01-01,184869,258,1.0,1.6006696396592202,-0.6006696396592202,0.6006696396592202,2.0
2025-01-01,184873,258,3.0,2.150655629118891,0.8493443708811088,0.8493443708811088,3.0
2025-01-01,184874,258,3.0,1.4926581966952028,1.5073418033047972,1.5073418033047972,2.0
2025-01-01,184881,258,5.0,4.321244724825672,0.6787552751743284,0.6787552751743284,5.0
2025-01-01,184883,258,14.0,15.532600865978605,-1.5326008659786048,1.5326008659786048,16.0
2025-01-01,184885,258,9.000000000000002,2.1523856268859896,6.847614373114013,6.847614373114013,3.0
2025-01-01,184891,258,3.999999999999999,4.4341499858174585,-0.43414998581745934,0.43414998581745934,5.0
2025-01-01,184893,258,1.0,1.8795733551412046,-0.8795733551412046,0.8795733551412046,2.0
2025-01-01,184897,258,2.0000000000000004,1.3590841857489142,0.6409158142510862,0.6409158142510862,2.0
2025-01-01,184899,258,2.0000000000000004,2.3430407190923206,-0.34304071909232015,0.34304071909232015,3.0
2025-01-01,184903,258,3.0,2.788018303566392,0.21198169643360787,0.21198169643360787,3.0
2025-01-01,184910,258,1.0,2.3545227616889273,-1.3545227616889273,1.3545227616889273,3.0
2025-01-01,184911,258,1.0,2.3540540545364084,-1.3540540545364084,1.3540540545364084,3.0
2025-01-01,184912,258,6.999999999999998,14.161683511400026,-7.161683511400028,7.161683511400028,15.0
2025-01-01,184920,258,1.0,1.5702812419887975,-0.5702812419887975,0.5702812419887975,2.0
2025-01-01,184921,258,1.0,1.96521005562411,-0.9652100556241101,0.9652100556241101,2.0
2025-01-01,184922,258,2.0000000000000004,1.3239536182710494,0.676046381728951,0.676046381728951,2.0
2025-01-01,184930,258,1.0,1.343271700053633,-0.34327170005363294,0.34327170005363294,2.0
2025-01-01,185035,258,1.0,1.0566589734711478,-0.05665897347114779,0.05665897347114779,2.0
2025-01-01,185037,258,3.0,1.1996292208685784,1.8003707791314216,1.8003707791314216,2.0
2025-01-01,184868,258,2.0000000000000004,2.5495541108587947,-0.5495541108587942,0.5495541108587942,3.0
2025-01-01,185041,258,1.0,1.605939339206432,-0.6059393392064321,0.6059393392064321,2.0
2025-01-01,186229,258,5.0,4.693452466223529,0.30654753377647115,0.30654753377647115,5.0
2025-01-01,187349,258,3.999999999999999,1.4775529902819513,2.522447009718048,2.522447009718048,2.0
2025-01-01,187515,258,3.999999999999999,6.632754809713677,-2.6327548097136777,2.6327548097136777,7.0
2025-01-01,187519,258,3.0,3.711920041175768,-0.7119200411757678,0.7119200411757678,4.0
2025-01-01,187585,258,1.0,1.2426638814200532,-0.24266388142005324,0.24266388142005324,2.0
2025-01-01,187587,258,2.0000000000000004,1.1677496059073849,0.8322503940926156,0.8322503940926156,2.0
2025-01-01,187588,258,2.0000000000000004,2.2773610081027744,-0.277361008102774,0.277361008102774,3.0
2025-01-01,187785,258,3.0,1.6560586582957426,1.3439413417042574,1.3439413417042574,2.0
2025-01-01,187788,258,1.0,1.346232630478001,-0.346232630478001,0.346232630478001,2.0
2025-01-01,188007,258,3.0,4.263624061768193,-1.2636240617681933,1.2636240617681933,5.0
2025-01-01,186227,258,1.0,1.7567097536746865,-0.7567097536746865,0.7567097536746865,2.0
2025-01-01,188879,258,1.0,1.2265396435207898,-0.2265396435207898,0.2265396435207898,2.0
2025-01-01,188881,258,3.0,4.3279883090799744,-1.3279883090799744,1.3279883090799744,5.0
2025-01-01,188882,258,5.0,1.5507184024539895,3.4492815975460105,3.4492815975460105,2.0
2025-01-01,188883,258,3.0,2.5559132730252103,0.4440867269747897,0.4440867269747897,3.0
2025-01-01,189107,258,1.0,1.560148490772257,-0.5601484907722569,0.5601484907722569,2.0
2025-01-01,189128,258,2.0000000000000004,1.58045594299589,0.41954405700411046,0.41954405700411046,2.0
2025-01-01,189132,258,1.0,1.921205456614167,-0.921205456614167,0.921205456614167,2.0
2025-01-01,189521,258,1.0,1.5769350894427312,-0.5769350894427312,0.5769350894427312,2.0
2025-01-01,190074,258,2.0000000000000004,1.1767371165394467,0.8232628834605538,0.8232628834605538,2.0
2025-01-01,190079,258,2.0000000000000004,2.457356332024467,-0.45735633202446646,0.45735633202446646,3.0
2025-01-01,188880,258,3.0,1.7527792965139137,1.2472207034860863,1.2472207034860863,2.0
2025-01-01,186007,258,1.0,1.0719836102737963,-0.0719836102737963,0.0719836102737963,2.0
2025-01-01,185983,258,2.0000000000000004,3.7262280363411335,-1.726228036341133,1.726228036341133,4.0
2025-01-01,185984,258,2.0000000000000004,2.7342769406553287,-0.7342769406553282,0.7342769406553282,3.0
2025-01-01,185052,258,1.0,1.3062887840626742,-0.30628878406267424,0.30628878406267424,2.0
2025-01-01,185059,258,2.0000000000000004,1.1423175705210498,0.8576824294789507,0.8576824294789507,2.0
2025-01-01,185061,258,5.999999999999999,2.0024316630024894,3.9975683369975097,3.9975683369975097,3.0
2025-01-01,185069,258,14.999999999999998,4.792444345714377,10.20755565428562,10.20755565428562,5.0
2025-01-01,185079,258,1.0,2.7198326365702745,-1.7198326365702745,1.7198326365702745,3.0
2025-01-01,185080,258,3.0,7.356092850172992,-4.356092850172992,4.356092850172992,8.0
2025-01-01,185081,258,2.0000000000000004,2.23041811323639,-0.2304181132363894,0.2304181132363894,3.0
2025-01-01,185085,258,117.00000000000004,90.9253792081724,26.07462079182764,26.07462079182764,91.0
2025-01-01,185089,258,12.999999999999996,8.871509483635101,4.128490516364895,4.128490516364895,9.0
2025-01-01,185107,258,1.0,2.2580270717802673,-1.2580270717802673,1.2580270717802673,3.0
2025-01-01,185056,258,1.0,1.127141412178538,-0.12714141217853792,0.12714141217853792,2.0
2025-01-01,185179,258,1.0,2.0940867061656134,-1.0940867061656134,1.0940867061656134,3.0
2025-01-01,185982,258,5.999999999999999,8.969354484978243,-2.9693544849782443,2.9693544849782443,9.0
2025-01-01,185175,258,2.0000000000000004,1.7291366781496564,0.270863321850344,0.270863321850344,2.0
2025-01-01,185979,258,3.0,3.5178197044873514,-0.5178197044873514,0.5178197044873514,4.0
2025-01-01,185978,258,3.0,2.0955353873306932,0.9044646126693068,0.9044646126693068,3.0
2025-01-01,185875,258,8.000000000000002,2.2253422188051006,5.774657781194901,5.774657781194901,3.0
2025-01-01,185044,258,1.0,1.089585364279308,-0.08958536427930808,0.08958536427930808,2.0
2025-01-01,185872,258,3.999999999999999,3.1695772379542726,0.8304227620457265,0.8304227620457265,4.0
2025-01-01,185868,258,3.0,4.128181889513605,-1.1281818895136047,1.1281818895136047,5.0
2025-01-01,185697,258,3.999999999999999,1.2826078458031556,2.7173921541968435,2.7173921541968435,2.0
2025-01-01,185181,258,2.0000000000000004,1.17988005639411,0.8201199436058904,0.8201199436058904,2.0
2025-01-01,185874,258,6.999999999999998,2.3268796768732765,4.673120323126722,4.673120323126722,3.0
2025-02-01,193404,258,1.0,2.081024019297113,-1.081024019297113,1.081024019297113,3.0
2025-02-01,194564,258,1.0,1.7541243265403357,-0.7541243265403357,0.7541243265403357,2.0
2025-02-01,194631,258,1.0,1.6453535375725772,-0.6453535375725772,0.6453535375725772,2.0
2025-02-01,195883,258,5.0,3.2033175387124544,1.7966824612875456,1.7966824612875456,4.0
2025-02-01,197676,258,1.0,2.231765665676871,-1.2317656656768712,1.2317656656768712,3.0
2025-02-01,197699,258,1.0,2.031493880437102,-1.031493880437102,1.031493880437102,3.0
2025-02-01,197798,258,1.0,2.192561577013746,-1.192561577013746,1.192561577013746,3.0
2025-02-01,198230,258,2.0000000000000004,2.2480529001252547,-0.24805290012525427,0.24805290012525427,3.0
2025-02-01,198234,258,1.0,1.1954733142520464,-0.1954733142520464,0.1954733142520464,2.0
2025-02-01,198235,258,1.0,1.322070604991553,-0.32207060499155293,0.32207060499155293,2.0
2025-02-01,198531,258,1.0,1.9905342630482301,-0.9905342630482301,0.9905342630482301,2.0
2025-02-01,198794,258,6.999999999999998,5.55475518504327,1.4452448149567285,1.4452448149567285,6.0
2025-02-01,199142,258,1.0,1.572223171301899,-0.572223171301899,0.572223171301899,2.0
2025-02-01,193403,258,2.0000000000000004,1.2051061347909475,0.7948938652090529,0.7948938652090529,2.0
2025-02-01,199763,258,2.0000000000000004,3.8907420182811565,-1.890742018281156,1.890742018281156,4.0
2025-02-01,199848,258,3.0,3.5490065179529937,-0.5490065179529937,0.5490065179529937,4.0
2025-02-01,198239,258,1.0,1.5528367155263885,-0.5528367155263885,0.5528367155263885,2.0
2025-02-01,192385,258,1.0,1.9368316270440205,-0.9368316270440205,0.9368316270440205,2.0
2025-02-01,193188,258,3.999999999999999,5.455882206151474,-1.4558822061514745,1.4558822061514745,6.0
2025-02-01,190192,258,1.0,1.2618368160329525,-0.2618368160329525,0.2618368160329525,2.0
2025-02-01,199849,258,1.0,1.3809901177119044,-0.3809901177119044,0.3809901177119044,2.0
2025-02-01,190231,258,1.0,1.9204825653857416,-0.9204825653857416,0.9204825653857416,2.0
2025-02-01,190232,258,2.0000000000000004,1.1133866960176384,0.886613303982362,0.886613303982362,2.0
2025-02-01,191528,258,1.0,1.3448431897887492,-0.34484318978874917,0.34484318978874917,2.0
2025-02-01,192005,258,1.0,2.0427864206425097,-1.0427864206425097,1.0427864206425097,3.0
2025-02-01,192006,258,1.0,2.0427864206425097,-1.0427864206425097,1.0427864206425097,3.0
2025-02-01,192127,258,2.0000000000000004,1.4342754613110476,0.5657245386889529,0.5657245386889529,2.0
2025-02-01,192128,258,1.0,4.343344182116039,-3.343344182116039,3.343344182116039,5.0
2025-02-01,192364,258,2.0000000000000004,1.09738308038134,0.9026169196186604,0.9026169196186604,2.0
2025-02-01,192420,258,1.0,1.4113635606779429,-0.4113635606779429,0.4113635606779429,2.0
2025-02-01,192474,258,3.0,1.6553581580133874,1.3446418419866126,1.3446418419866126,2.0
2025-02-01,192536,258,1.0,1.174746346586967,-0.17474634658696697,0.17474634658696697,2.0
2025-02-01,192553,258,1.0,1.9818923264899957,-0.9818923264899957,0.9818923264899957,2.0
2025-02-01,192554,258,1.0,1.1642571121777014,-0.16425711217770145,0.16425711217770145,2.0
2025-02-01,192777,258,5.0,3.1783768076606895,1.8216231923393105,1.8216231923393105,4.0
2025-02-01,192840,258,1.0,1.6852470452309087,-0.6852470452309087,0.6852470452309087,2.0
2025-02-01,192990,258,5.0,8.304621340956714,-3.3046213409567144,3.3046213409567144,9.0
2025-02-01,193214,258,1.0,1.962111067852546,-0.962111067852546,0.962111067852546,2.0
2025-02-01,199856,258,1.0,2.5452342473774245,-1.5452342473774245,1.5452342473774245,3.0
2025-02-01,239619,258,1.0,1.370089652456718,-0.3700896524567181,0.3700896524567181,2.0
2025-02-01,244402,258,1.0,1.563616075481102,-0.5636160754811019,0.5636160754811019,2.0
2025-02-01,244446,258,3.0,2.6269113176590264,0.3730886823409736,0.3730886823409736,3.0
2025-02-01,244478,258,1.0,1.2337240523343014,-0.23372405233430138,0.23372405233430138,2.0
2025-02-01,247472,258,1.0,1.0427084164837357,-0.04270841648373569,0.04270841648373569,2.0
2025-02-01,247661,258,1.0,1.8048047711256419,-0.8048047711256419,0.8048047711256419,2.0
2025-02-01,249780,258,1.0,1.9303263353172584,-0.9303263353172584,0.9303263353172584,2.0
2025-02-01,251064,258,1.0,1.1756102434160964,-0.17561024341609643,0.17561024341609643,2.0
2025-02-01,251073,258,14.999999999999998,6.389767861183846,8.610232138816151,8.610232138816151,7.0
2025-02-01,243178,258,1.0,1.0500618618601574,-0.050061861860157375,0.050061861860157375,2.0
2025-02-01,257017,258,1.0,1.1510416708818711,-0.15104167088187115,0.15104167088187115,2.0
2025-02-01,268313,258,1.0,1.3598952935965265,-0.3598952935965265,0.3598952935965265,2.0
2025-02-01,270591,258,6.999999999999998,11.225536751242426,-4.225536751242428,4.225536751242428,12.0
2025-02-01,291211,258,1.0,1.954609218390877,-0.954609218390877,0.954609218390877,2.0
2025-02-01,298297,258,2.0000000000000004,1.4138364456290007,0.5861635543709998,0.5861635543709998,2.0
2025-02-01,298298,258,1.0,1.3701688856656258,-0.3701688856656258,0.3701688856656258,2.0
2025-02-01,304066,258,23.999999999999996,19.056111565529683,4.943888434470313,4.943888434470313,20.0
2025-02-01,304075,258,3.0,1.5098978515238834,1.4901021484761166,1.4901021484761166,2.0
2025-02-01,190073,258,1.0,1.4590407099774527,-0.4590407099774527,0.4590407099774527,2.0
2025-02-01,268312,258,1.0,1.1873029801358266,-0.18730298013582658,0.18730298013582658,2.0
2025-02-01,239621,258,2.0000000000000004,1.2293774662269406,0.7706225337730599,0.7706225337730599,2.0
2025-02-01,239617,258,1.0,1.1955156330411554,-0.19551563304115538,0.19551563304115538,2.0
2025-02-01,201305,258,2.0000000000000004,1.8206019937621187,0.1793980062378817,0.1793980062378817,2.0
2025-02-01,201726,258,1.0,2.403318069081614,-1.4033180690816138,1.4033180690816138,3.0
2025-02-01,202108,258,1.0,1.6389617145411632,-0.6389617145411632,0.6389617145411632,2.0
2025-02-01,203270,258,1.0,1.1277455699399024,-0.12774556993990238,0.12774556993990238,2.0
2025-02-01,203273,258,1.0,1.7810449398696475,-0.7810449398696475,0.7810449398696475,2.0
2025-02-01,203584,258,1.0,1.059192680725071,-0.05919268072507089,0.05919268072507089,2.0
2025-02-01,207194,258,1.0,2.308220601226098,-1.3082206012260982,1.3082206012260982,3.0
2025-02-01,209584,258,1.0,2.599572904798083,-1.599572904798083,1.599572904798083,3.0
2025-02-01,219210,258,1.0,1.4236741653951004,-0.4236741653951004,0.4236741653951004,2.0
2025-02-01,219238,258,5.0,2.8545726229929302,2.1454273770070698,2.1454273770070698,3.0
2025-02-01,219241,258,3.999999999999999,2.119271160228184,1.8807288397718152,1.8807288397718152,3.0
2025-02-01,219243,258,1.0,1.3221929207791345,-0.32219292077913453,0.32219292077913453,2.0
2025-02-01,220259,258,1.0,1.7333170926381434,-0.7333170926381434,0.7333170926381434,2.0
2025-02-01,220927,258,8.000000000000002,3.9350577000680653,4.0649422999319365,4.0649422999319365,4.0
2025-02-01,222473,258,1.0,2.325171048245302,-1.325171048245302,1.325171048245302,3.0
2025-02-01,222475,258,1.0,2.1059548855006884,-1.1059548855006884,1.1059548855006884,3.0
2025-02-01,224096,258,1.0,1.3059445161651038,-0.30594451616510376,0.30594451616510376,2.0
2025-02-01,239615,258,3.0,1.3862670179588625,1.6137329820411375,1.6137329820411375,2.0
2025-02-01,199857,258,1.0,2.463946450385609,-1.4639464503856092,1.4639464503856092,3.0
2025-02-01,190072,258,1.0,1.161667089433978,-0.161667089433978,0.161667089433978,2.0
2025-02-01,184885,258,3.999999999999999,2.7690304538044606,1.2309695461955386,1.2309695461955386,3.0
2025-02-01,184954,258,1.0,2.2935925759429416,-1.2935925759429416,1.2935925759429416,3.0
2025-02-01,184955,258,1.0,1.0879578159978562,-0.08795781599785624,0.08795781599785624,2.0
2025-02-01,184960,258,1.0,1.082464780152212,-0.08246478015221204,0.08246478015221204,2.0
2025-02-01,184961,258,3.0,2.698513504981781,0.301486495018219,0.301486495018219,3.0
2025-02-01,184966,258,2.0000000000000004,3.486611394376218,-1.4866113943762174,1.4866113943762174,4.0
2025-02-01,184970,258,3.0,1.7048124238225641,1.2951875761774359,1.2951875761774359,2.0
2025-02-01,184973,258,1.0,2.0696986572551297,-1.0696986572551297,1.0696986572551297,3.0
2025-02-01,184974,258,1.0,1.2128171820076368,-0.21281718200763677,0.21281718200763677,2.0
2025-02-01,184976,258,1.0,2.344360643218592,-1.3443606432185922,1.3443606432185922,3.0
2025-02-01,184947,258,1.0,1.192744976837933,-0.192744976837933,0.192744976837933,2.0
2025-02-01,184984,258,2.0000000000000004,1.3164697092258422,0.6835302907741583,0.6835302907741583,2.0
2025-02-01,184998,258,3.0,2.3519813237740035,0.6480186762259965,0.6480186762259965,3.0
2025-02-01,185005,258,1.0,1.2372870642525604,-0.2372870642525604,0.2372870642525604,2.0
2025-02-01,185008,258,1.0,1.961427147099092,-0.961427147099092,0.961427147099092,2.0
2025-02-01,185020,258,1.0,1.223936242816357,-0.22393624281635693,0.22393624281635693,2.0
2025-02-01,185022,258,2.0000000000000004,1.3172468079029453,0.6827531920970551,0.6827531920970551,2.0
2025-02-01,185024,258,1.0,1.05653944191529,-0.056539441915290034,0.056539441915290034,2.0
2025-02-01,185033,258,1.0,2.1932016892479,-1.1932016892478998,1.1932016892478998,3.0
2025-02-01,185035,258,1.0,1.1439302241670606,-0.14393022416706058,0.14393022416706058,2.0
2025-02-01,185040,258,1.0,2.017646137337151,-1.017646137337151,1.017646137337151,3.0
2025-02-01,184985,258,2.0000000000000004,1.7815154029852853,0.21848459701471512,0.21848459701471512,2.0
2025-02-01,184945,258,3.0,2.3765979007806854,0.6234020992193146,0.6234020992193146,3.0
2025-02-01,184939,258,2.0000000000000004,1.3641682853307526,0.6358317146692478,0.6358317146692478,2.0
2025-02-01,184935,258,3.999999999999999,6.719985525187019,-2.7199855251870195,2.7199855251870195,7.0
2025-02-01,190003,258,3.0,1.4188310853121417,1.5811689146878583,1.5811689146878583,2.0
2025-02-01,184863,258,2.0000000000000004,2.188503879534095,-0.18850387953409475,0.18850387953409475,3.0
2025-02-01,184866,258,1.0,1.4981951683475314,-0.4981951683475314,0.4981951683475314,2.0
